id|pid|did|rid|rtype|declared|result|elected|created_at|updated_at
249|"5"|"pyuthan"|"1.1"|provincial|"0"|"[{""party"":""CPNUS"",""name_np"":""केपी ओली"",""name_en"":""KP Oli"",""vote"":17721},{""party"":""CPNMC"",""name_np"":""विश्वप्रकाश सुवेदी"",""name_en"":""Bishwa Prakash Subedi"",""vote"":2185},{""party"":""CPNUML"",""name_np"":""हिमिला यामी"",""name_en"":""Hisila Yami"",""vote"":2957},{""party"":""NC"",""name_np"":""शेरबहादुर देउवा"",""name_en"":""Sher Bahadur Deuba"",""vote"":9388}]"|"{}"|"2022-09-14 19:29:33"|"2022-09-14 19:29:33"
250|"5"|"pyuthan"|"1.2"|provincial|"0"|"[{""party"":""NC"",""name_np"":""बाबुरल भट्टराई"",""name_en"":""Baburam Bhattara"",""vote"":23206},{""party"":""O"",""name_np"":""हिमिला यामी"",""name_en"":""Hisila Yami"",""vote"":16931},{""party"":""CPNUS"",""name_np"":""रवि लामिछाने"",""name_en"":""Rabi Lamichhane"",""vote"":1032},{""party"":""CPNMC"",""name_np"":""सागर ढकाल"",""name_en"":""Sagar Dhakal"",""vote"":257}]"|"{}"|"2022-09-14 19:29:33"|"2022-09-14 19:29:33"
251|"5"|"rolpa"|"1.1"|provincial|"0"|"[{""party"":""CPNUS"",""name_np"":""माधव कुमार नेपाल"",""name_en"":""Madhab Kumar Nepal"",""vote"":25947},{""party"":""CPNUML"",""name_np"":""रवि लामिछाने"",""name_en"":""Rabi Lamichhane"",""vote"":10385},{""party"":""NC"",""name_np"":""जलनाथ खनाल"",""name_en"":""Jhalanath Khanal"",""vote"":15537},{""party"":""O"",""name_np"":""योगेश भट्टराई"",""name_en"":""Yogesh Bhattarai"",""vote"":1693}]"|"{}"|"2022-09-14 19:29:33"|"2022-09-14 19:29:33"
252|"5"|"rolpa"|"1.2"|provincial|"0"|"[{""party"":""NC"",""name_np"":""जलनाथ खनाल"",""name_en"":""Jhalanath Khanal"",""vote"":7331},{""party"":""O"",""name_np"":""पुष्पकमल दाहाल"",""name_en"":""Pushpakamal Dahal"",""vote"":18946},{""party"":""CPNUML"",""name_np"":""राजेन्द्र लिङ्देन"",""name_en"":""Ranjendra Lingden"",""vote"":14070},{""party"":""CPNMC"",""name_np"":""विश्वप्रकाश सुवेदी"",""name_en"":""Bishwa Prakash Subedi"",""vote"":13477}]"|"{}"|"2022-09-14 19:29:33"|"2022-09-14 19:29:33"
253|"5"|"dang"|"1.1"|provincial|"0"|"[{""party"":""CPNUS"",""name_np"":""राजेन्द्र लिङ्देन"",""name_en"":""Ranjendra Lingden"",""vote"":19373},{""party"":""NC"",""name_np"":""केपी ओली"",""name_en"":""KP Oli"",""vote"":29845},{""party"":""O"",""name_np"":""रवि लामिछाने"",""name_en"":""Rabi Lamichhane"",""vote"":18498},{""party"":""CPNMC"",""name_np"":""योगेश भट्टराई"",""name_en"":""Yogesh Bhattarai"",""vote"":27212}]"|"{}"|"2022-09-14 19:29:33"|"2022-09-14 19:29:33"
254|"5"|"dang"|"1.2"|provincial|"0"|"[{""party"":""CPNMC"",""name_np"":""राजेन्द्र लिङ्देन"",""name_en"":""Ranjendra Lingden"",""vote"":28133},{""party"":""CPNUS"",""name_np"":""बाबुरल भट्टराई"",""name_en"":""Baburam Bhattara"",""vote"":26157},{""party"":""O"",""name_np"":""शेरबहादुर देउवा"",""name_en"":""Sher Bahadur Deuba"",""vote"":1247},{""party"":""NC"",""name_np"":""गगन थापा"",""name_en"":""Gagan Thapa"",""vote"":25877}]"|"{}"|"2022-09-14 19:29:33"|"2022-09-14 19:29:33"
255|"5"|"dang"|"2.1"|provincial|"1"|"[{""party"":""CPNUS"",""name_np"":""हिमिला यामी"",""name_en"":""Hisila Yami"",""vote"":28135},{""party"":""CPNMC"",""name_np"":""जलनाथ खनाल"",""name_en"":""Jhalanath Khanal"",""vote"":24877},{""party"":""NC"",""name_np"":""पुष्पकमल दाहाल"",""name_en"":""Pushpakamal Dahal"",""vote"":5430},{""party"":""CPNUML"",""name_np"":""शेरबहादुर देउवा"",""name_en"":""Sher Bahadur Deuba"",""vote"":4812}]"|"{""party"":""CPNUS"",""name_np"":""हिमिला यामी"",""name_en"":""Hisila Yami"",""vote"":28135}"|"2022-09-14 19:29:33"|"2022-09-14 19:29:33"
256|"5"|"dang"|"2.2"|provincial|"0"|"[{""party"":""NC"",""name_np"":""माधव कुमार नेपाल"",""name_en"":""Madhab Kumar Nepal"",""vote"":26167},{""party"":""O"",""name_np"":""पुष्पकमल दाहाल"",""name_en"":""Pushpakamal Dahal"",""vote"":26130},{""party"":""CPNUS"",""name_np"":""राजेन्द्र लिङ्देन"",""name_en"":""Ranjendra Lingden"",""vote"":1974},{""party"":""CPNMC"",""name_np"":""केपी ओली"",""name_en"":""KP Oli"",""vote"":5853}]"|"{}"|"2022-09-14 19:29:33"|"2022-09-14 19:29:33"
257|"5"|"dang"|"3.1"|provincial|"0"|"[{""party"":""CPNUML"",""name_np"":""जलनाथ खनाल"",""name_en"":""Jhalanath Khanal"",""vote"":3071},{""party"":""CPNUS"",""name_np"":""गगन थापा"",""name_en"":""Gagan Thapa"",""vote"":17896},{""party"":""CPNMC"",""name_np"":""रवि लामिछाने"",""name_en"":""Rabi Lamichhane"",""vote"":16570},{""party"":""O"",""name_np"":""पुष्पकमल दाहाल"",""name_en"":""Pushpakamal Dahal"",""vote"":15227}]"|"{}"|"2022-09-14 19:29:33"|"2022-09-14 19:29:33"
258|"5"|"dang"|"3.2"|provincial|"0"|"[{""party"":""CPNMC"",""name_np"":""माधव कुमार नेपाल"",""name_en"":""Madhab Kumar Nepal"",""vote"":26994},{""party"":""CPNUML"",""name_np"":""हिमिला यामी"",""name_en"":""Hisila Yami"",""vote"":20550},{""party"":""O"",""name_np"":""पुष्पकमल दाहाल"",""name_en"":""Pushpakamal Dahal"",""vote"":3904},{""party"":""NC"",""name_np"":""गगन थापा"",""name_en"":""Gagan Thapa"",""vote"":18010}]"|"{}"|"2022-09-14 19:29:33"|"2022-09-14 19:29:33"
259|"5"|"bardiya"|"1.1"|provincial|"0"|"[{""party"":""CPNUML"",""name_np"":""माधव कुमार नेपाल"",""name_en"":""Madhab Kumar Nepal"",""vote"":20866},{""party"":""CPNMC"",""name_np"":""विश्वप्रकाश सुवेदी"",""name_en"":""Bishwa Prakash Subedi"",""vote"":94},{""party"":""O"",""name_np"":""राजेन्द्र लिङ्देन"",""name_en"":""Ranjendra Lingden"",""vote"":27203},{""party"":""NC"",""name_np"":""जलनाथ खनाल"",""name_en"":""Jhalanath Khanal"",""vote"":6937}]"|"{}"|"2022-09-14 19:29:33"|"2022-09-14 19:29:33"
260|"5"|"bardiya"|"1.2"|provincial|"0"|"[{""party"":""CPNUML"",""name_np"":""योगेश भट्टराई"",""name_en"":""Yogesh Bhattarai"",""vote"":23779},{""party"":""CPNUS"",""name_np"":""शेरबहादुर देउवा"",""name_en"":""Sher Bahadur Deuba"",""vote"":16137},{""party"":""NC"",""name_np"":""राजेन्द्र लिङ्देन"",""name_en"":""Ranjendra Lingden"",""vote"":11275},{""party"":""O"",""name_np"":""रवि लामिछाने"",""name_en"":""Rabi Lamichhane"",""vote"":11947}]"|"{}"|"2022-09-14 19:29:33"|"2022-09-14 19:29:33"
261|"5"|"bardiya"|"2.1"|provincial|"1"|"[{""party"":""O"",""name_np"":""रवि लामिछाने"",""name_en"":""Rabi Lamichhane"",""vote"":27604},{""party"":""CPNUS"",""name_np"":""जलनाथ खनाल"",""name_en"":""Jhalanath Khanal"",""vote"":22695},{""party"":""CPNMC"",""name_np"":""सागर ढकाल"",""name_en"":""Sagar Dhakal"",""vote"":20129},{""party"":""CPNUML"",""name_np"":""गगन थापा"",""name_en"":""Gagan Thapa"",""vote"":4655}]"|"{""party"":""O"",""name_np"":""रवि लामिछाने"",""name_en"":""Rabi Lamichhane"",""vote"":27604}"|"2022-09-14 19:29:33"|"2022-09-14 19:29:33"
262|"5"|"bardiya"|"2.2"|provincial|"0"|"[{""party"":""CPNUS"",""name_np"":""माधव कुमार नेपाल"",""name_en"":""Madhab Kumar Nepal"",""vote"":21111},{""party"":""CPNMC"",""name_np"":""शेरबहादुर देउवा"",""name_en"":""Sher Bahadur Deuba"",""vote"":9144},{""party"":""CPNUML"",""name_np"":""रवि लामिछाने"",""name_en"":""Rabi Lamichhane"",""vote"":7336},{""party"":""O"",""name_np"":""विश्वप्रकाश सुवेदी"",""name_en"":""Bishwa Prakash Subedi"",""vote"":21860}]"|"{}"|"2022-09-14 19:29:33"|"2022-09-14 19:29:33"
263|"5"|"banke"|"1.1"|provincial|"0"|"[{""party"":""CPNUS"",""name_np"":""विश्वप्रकाश सुवेदी"",""name_en"":""Bishwa Prakash Subedi"",""vote"":9644},{""party"":""CPNUML"",""name_np"":""सागर ढकाल"",""name_en"":""Sagar Dhakal"",""vote"":28113},{""party"":""NC"",""name_np"":""रवि लामिछाने"",""name_en"":""Rabi Lamichhane"",""vote"":1615},{""party"":""O"",""name_np"":""योगेश भट्टराई"",""name_en"":""Yogesh Bhattarai"",""vote"":13602}]"|"{}"|"2022-09-14 19:29:33"|"2022-09-14 19:29:33"
264|"5"|"banke"|"1.2"|provincial|"0"|"[{""party"":""NC"",""name_np"":""राजेन्द्र लिङ्देन"",""name_en"":""Ranjendra Lingden"",""vote"":17104},{""party"":""O"",""name_np"":""केपी ओली"",""name_en"":""KP Oli"",""vote"":20747},{""party"":""CPNMC"",""name_np"":""विश्वप्रकाश सुवेदी"",""name_en"":""Bishwa Prakash Subedi"",""vote"":25793},{""party"":""CPNUS"",""name_np"":""गगन थापा"",""name_en"":""Gagan Thapa"",""vote"":9003}]"|"{}"|"2022-09-14 19:29:33"|"2022-09-14 19:29:33"
265|"5"|"banke"|"2.1"|provincial|"1"|"[{""party"":""CPNMC"",""name_np"":""रवि लामिछाने"",""name_en"":""Rabi Lamichhane"",""vote"":17073},{""party"":""O"",""name_np"":""बाबुरल भट्टराई"",""name_en"":""Baburam Bhattara"",""vote"":11303},{""party"":""CPNUML"",""name_np"":""पुष्पकमल दाहाल"",""name_en"":""Pushpakamal Dahal"",""vote"":6400},{""party"":""CPNUS"",""name_np"":""केपी ओली"",""name_en"":""KP Oli"",""vote"":4330}]"|"{""party"":""CPNMC"",""name_np"":""रवि लामिछाने"",""name_en"":""Rabi Lamichhane"",""vote"":17073}"|"2022-09-14 19:29:33"|"2022-09-14 19:29:33"
266|"5"|"banke"|"2.2"|provincial|"0"|"[{""party"":""O"",""name_np"":""रवि लामिछाने"",""name_en"":""Rabi Lamichhane"",""vote"":18148},{""party"":""NC"",""name_np"":""केपी ओली"",""name_en"":""KP Oli"",""vote"":28736},{""party"":""CPNUML"",""name_np"":""योगेश भट्टराई"",""name_en"":""Yogesh Bhattarai"",""vote"":29333},{""party"":""CPNUS"",""name_np"":""जलनाथ खनाल"",""name_en"":""Jhalanath Khanal"",""vote"":22824}]"|"{}"|"2022-09-14 19:29:33"|"2022-09-14 19:29:33"
267|"5"|"banke"|"3.1"|provincial|"0"|"[{""party"":""CPNUML"",""name_np"":""शेरबहादुर देउवा"",""name_en"":""Sher Bahadur Deuba"",""vote"":1617},{""party"":""CPNUS"",""name_np"":""जलनाथ खनाल"",""name_en"":""Jhalanath Khanal"",""vote"":21588},{""party"":""NC"",""name_np"":""पुष्पकमल दाहाल"",""name_en"":""Pushpakamal Dahal"",""vote"":14899},{""party"":""O"",""name_np"":""योगेश भट्टराई"",""name_en"":""Yogesh Bhattarai"",""vote"":12461}]"|"{}"|"2022-09-14 19:29:33"|"2022-09-14 19:29:33"
268|"5"|"banke"|"3.2"|provincial|"0"|"[{""party"":""O"",""name_np"":""राजेन्द्र लिङ्देन"",""name_en"":""Ranjendra Lingden"",""vote"":1594},{""party"":""CPNMC"",""name_np"":""जलनाथ खनाल"",""name_en"":""Jhalanath Khanal"",""vote"":21215},{""party"":""CPNUS"",""name_np"":""सागर ढकाल"",""name_en"":""Sagar Dhakal"",""vote"":20792},{""party"":""NC"",""name_np"":""माधव कुमार नेपाल"",""name_en"":""Madhab Kumar Nepal"",""vote"":4446}]"|"{}"|"2022-09-14 19:29:33"|"2022-09-14 19:29:33"
269|"5"|"nawalparasiwest"|"1.1"|provincial|"0"|"[{""party"":""CPNUML"",""name_np"":""केपी ओली"",""name_en"":""KP Oli"",""vote"":29591},{""party"":""NC"",""name_np"":""शेरबहादुर देउवा"",""name_en"":""Sher Bahadur Deuba"",""vote"":27673},{""party"":""CPNUS"",""name_np"":""विश्वप्रकाश सुवेदी"",""name_en"":""Bishwa Prakash Subedi"",""vote"":4007},{""party"":""CPNMC"",""name_np"":""पुष्पकमल दाहाल"",""name_en"":""Pushpakamal Dahal"",""vote"":5156}]"|"{}"|"2022-09-14 19:29:33"|"2022-09-14 19:29:33"
270|"5"|"nawalparasiwest"|"1.2"|provincial|"0"|"[{""party"":""O"",""name_np"":""राजेन्द्र लिङ्देन"",""name_en"":""Ranjendra Lingden"",""vote"":1756},{""party"":""CPNUS"",""name_np"":""शेरबहादुर देउवा"",""name_en"":""Sher Bahadur Deuba"",""vote"":17788},{""party"":""CPNUML"",""name_np"":""केपी ओली"",""name_en"":""KP Oli"",""vote"":16542},{""party"":""CPNMC"",""name_np"":""गगन थापा"",""name_en"":""Gagan Thapa"",""vote"":21094}]"|"{}"|"2022-09-14 19:29:33"|"2022-09-14 19:29:33"
271|"5"|"nawalparasiwest"|"2.1"|provincial|"1"|"[{""party"":""CPNUS"",""name_np"":""केपी ओली"",""name_en"":""KP Oli"",""vote"":19445},{""party"":""O"",""name_np"":""माधव कुमार नेपाल"",""name_en"":""Madhab Kumar Nepal"",""vote"":14041},{""party"":""NC"",""name_np"":""पुष्पकमल दाहाल"",""name_en"":""Pushpakamal Dahal"",""vote"":8744},{""party"":""CPNMC"",""name_np"":""विश्वप्रकाश सुवेदी"",""name_en"":""Bishwa Prakash Subedi"",""vote"":7800}]"|"{""party"":""CPNUS"",""name_np"":""केपी ओली"",""name_en"":""KP Oli"",""vote"":19445}"|"2022-09-14 19:29:33"|"2022-09-14 19:29:33"
272|"5"|"nawalparasiwest"|"2.2"|provincial|"0"|"[{""party"":""CPNUML"",""name_np"":""राजेन्द्र लिङ्देन"",""name_en"":""Ranjendra Lingden"",""vote"":1275},{""party"":""CPNMC"",""name_np"":""हिमिला यामी"",""name_en"":""Hisila Yami"",""vote"":16289},{""party"":""NC"",""name_np"":""पुष्पकमल दाहाल"",""name_en"":""Pushpakamal Dahal"",""vote"":11595},{""party"":""O"",""name_np"":""बाबुरल भट्टराई"",""name_en"":""Baburam Bhattara"",""vote"":19151}]"|"{}"|"2022-09-14 19:29:33"|"2022-09-14 19:29:33"
273|"5"|"rukumeast"|"1.1"|provincial|"0"|"[{""party"":""CPNUML"",""name_np"":""विश्वप्रकाश सुवेदी"",""name_en"":""Bishwa Prakash Subedi"",""vote"":21276},{""party"":""CPNUS"",""name_np"":""केपी ओली"",""name_en"":""KP Oli"",""vote"":9965},{""party"":""CPNMC"",""name_np"":""बाबुरल भट्टराई"",""name_en"":""Baburam Bhattara"",""vote"":6394},{""party"":""O"",""name_np"":""सागर ढकाल"",""name_en"":""Sagar Dhakal"",""vote"":3828}]"|"{}"|"2022-09-14 19:29:33"|"2022-09-14 19:29:33"
274|"5"|"rukumeast"|"1.2"|provincial|"0"|"[{""party"":""O"",""name_np"":""बाबुरल भट्टराई"",""name_en"":""Baburam Bhattara"",""vote"":7373},{""party"":""CPNMC"",""name_np"":""शेरबहादुर देउवा"",""name_en"":""Sher Bahadur Deuba"",""vote"":23200},{""party"":""CPNUML"",""name_np"":""गगन थापा"",""name_en"":""Gagan Thapa"",""vote"":17127},{""party"":""NC"",""name_np"":""जलनाथ खनाल"",""name_en"":""Jhalanath Khanal"",""vote"":26214}]"|"{}"|"2022-09-14 19:29:33"|"2022-09-14 19:29:33"
275|"6"|"rukumwest"|"1.1"|provincial|"0"|"[{""party"":""CPNUS"",""name_np"":""सागर ढकाल"",""name_en"":""Sagar Dhakal"",""vote"":5696},{""party"":""CPNUML"",""name_np"":""योगेश भट्टराई"",""name_en"":""Yogesh Bhattarai"",""vote"":9280},{""party"":""CPNMC"",""name_np"":""गगन थापा"",""name_en"":""Gagan Thapa"",""vote"":10662},{""party"":""NC"",""name_np"":""बाबुरल भट्टराई"",""name_en"":""Baburam Bhattara"",""vote"":12003}]"|"{}"|"2022-09-14 19:29:33"|"2022-09-14 19:29:33"
276|"6"|"rukumwest"|"1.2"|provincial|"0"|"[{""party"":""O"",""name_np"":""विश्वप्रकाश सुवेदी"",""name_en"":""Bishwa Prakash Subedi"",""vote"":26967},{""party"":""CPNUML"",""name_np"":""रवि लामिछाने"",""name_en"":""Rabi Lamichhane"",""vote"":9715},{""party"":""CPNMC"",""name_np"":""सागर ढकाल"",""name_en"":""Sagar Dhakal"",""vote"":555},{""party"":""NC"",""name_np"":""बाबुरल भट्टराई"",""name_en"":""Baburam Bhattara"",""vote"":27751}]"|"{}"|"2022-09-14 19:29:33"|"2022-09-14 19:29:33"
277|"6"|"salyan"|"1.1"|provincial|"0"|"[{""party"":""CPNUML"",""name_np"":""पुष्पकमल दाहाल"",""name_en"":""Pushpakamal Dahal"",""vote"":19901},{""party"":""O"",""name_np"":""माधव कुमार नेपाल"",""name_en"":""Madhab Kumar Nepal"",""vote"":5103},{""party"":""CPNMC"",""name_np"":""सागर ढकाल"",""name_en"":""Sagar Dhakal"",""vote"":607},{""party"":""NC"",""name_np"":""हिमिला यामी"",""name_en"":""Hisila Yami"",""vote"":3139}]"|"{}"|"2022-09-14 19:29:33"|"2022-09-14 19:29:33"
278|"6"|"salyan"|"1.2"|provincial|"0"|"[{""party"":""CPNMC"",""name_np"":""विश्वप्रकाश सुवेदी"",""name_en"":""Bishwa Prakash Subedi"",""vote"":20909},{""party"":""CPNUS"",""name_np"":""हिमिला यामी"",""name_en"":""Hisila Yami"",""vote"":24654},{""party"":""NC"",""name_np"":""जलनाथ खनाल"",""name_en"":""Jhalanath Khanal"",""vote"":16822},{""party"":""O"",""name_np"":""माधव कुमार नेपाल"",""name_en"":""Madhab Kumar Nepal"",""vote"":27144}]"|"{}"|"2022-09-14 19:29:33"|"2022-09-14 19:29:33"
279|"6"|"surkhet"|"1.1"|provincial|"0"|"[{""party"":""NC"",""name_np"":""योगेश भट्टराई"",""name_en"":""Yogesh Bhattarai"",""vote"":20133},{""party"":""CPNUS"",""name_np"":""सागर ढकाल"",""name_en"":""Sagar Dhakal"",""vote"":23587},{""party"":""O"",""name_np"":""शेरबहादुर देउवा"",""name_en"":""Sher Bahadur Deuba"",""vote"":23354},{""party"":""CPNMC"",""name_np"":""गगन थापा"",""name_en"":""Gagan Thapa"",""vote"":21821}]"|"{}"|"2022-09-14 19:29:33"|"2022-09-14 19:29:33"
280|"6"|"surkhet"|"1.2"|provincial|"0"|"[{""party"":""CPNMC"",""name_np"":""गगन थापा"",""name_en"":""Gagan Thapa"",""vote"":1659},{""party"":""CPNUS"",""name_np"":""शेरबहादुर देउवा"",""name_en"":""Sher Bahadur Deuba"",""vote"":21167},{""party"":""CPNUML"",""name_np"":""सागर ढकाल"",""name_en"":""Sagar Dhakal"",""vote"":22408},{""party"":""O"",""name_np"":""केपी ओली"",""name_en"":""KP Oli"",""vote"":4824}]"|"{}"|"2022-09-14 19:29:33"|"2022-09-14 19:29:33"
281|"6"|"surkhet"|"2.1"|provincial|"1"|"[{""party"":""NC"",""name_np"":""रवि लामिछाने"",""name_en"":""Rabi Lamichhane"",""vote"":22876},{""party"":""O"",""name_np"":""पुष्पकमल दाहाल"",""name_en"":""Pushpakamal Dahal"",""vote"":19738},{""party"":""CPNUS"",""name_np"":""योगेश भट्टराई"",""name_en"":""Yogesh Bhattarai"",""vote"":3385},{""party"":""CPNUML"",""name_np"":""गगन थापा"",""name_en"":""Gagan Thapa"",""vote"":1062}]"|"{""party"":""NC"",""name_np"":""रवि लामिछाने"",""name_en"":""Rabi Lamichhane"",""vote"":22876}"|"2022-09-14 19:29:33"|"2022-09-14 19:29:33"
282|"6"|"surkhet"|"2.2"|provincial|"0"|"[{""party"":""O"",""name_np"":""राजेन्द्र लिङ्देन"",""name_en"":""Ranjendra Lingden"",""vote"":25778},{""party"":""CPNMC"",""name_np"":""योगेश भट्टराई"",""name_en"":""Yogesh Bhattarai"",""vote"":18235},{""party"":""CPNUS"",""name_np"":""विश्वप्रकाश सुवेदी"",""name_en"":""Bishwa Prakash Subedi"",""vote"":9409},{""party"":""CPNUML"",""name_np"":""माधव कुमार नेपाल"",""name_en"":""Madhab Kumar Nepal"",""vote"":4144}]"|"{}"|"2022-09-14 19:29:33"|"2022-09-14 19:29:33"
283|"6"|"dailekh"|"1.1"|provincial|"0"|"[{""party"":""NC"",""name_np"":""राजेन्द्र लिङ्देन"",""name_en"":""Ranjendra Lingden"",""vote"":13672},{""party"":""CPNMC"",""name_np"":""विश्वप्रकाश सुवेदी"",""name_en"":""Bishwa Prakash Subedi"",""vote"":16285},{""party"":""O"",""name_np"":""गगन थापा"",""name_en"":""Gagan Thapa"",""vote"":1152},{""party"":""CPNUML"",""name_np"":""हिमिला यामी"",""name_en"":""Hisila Yami"",""vote"":27185}]"|"{}"|"2022-09-14 19:29:33"|"2022-09-14 19:29:33"
284|"6"|"dailekh"|"1.2"|provincial|"0"|"[{""party"":""NC"",""name_np"":""शेरबहादुर देउवा"",""name_en"":""Sher Bahadur Deuba"",""vote"":12554},{""party"":""CPNUS"",""name_np"":""केपी ओली"",""name_en"":""KP Oli"",""vote"":14852},{""party"":""CPNMC"",""name_np"":""जलनाथ खनाल"",""name_en"":""Jhalanath Khanal"",""vote"":7655},{""party"":""O"",""name_np"":""विश्वप्रकाश सुवेदी"",""name_en"":""Bishwa Prakash Subedi"",""vote"":9305}]"|"{}"|"2022-09-14 19:29:33"|"2022-09-14 19:29:33"
285|"6"|"dailekh"|"2.1"|provincial|"1"|"[{""party"":""CPNUML"",""name_np"":""जलनाथ खनाल"",""name_en"":""Jhalanath Khanal"",""vote"":25642},{""party"":""O"",""name_np"":""हिमिला यामी"",""name_en"":""Hisila Yami"",""vote"":24586},{""party"":""CPNMC"",""name_np"":""विश्वप्रकाश सुवेदी"",""name_en"":""Bishwa Prakash Subedi"",""vote"":19280},{""party"":""NC"",""name_np"":""माधव कुमार नेपाल"",""name_en"":""Madhab Kumar Nepal"",""vote"":14865}]"|"{""party"":""CPNUML"",""name_np"":""जलनाथ खनाल"",""name_en"":""Jhalanath Khanal"",""vote"":25642}"|"2022-09-14 19:29:33"|"2022-09-14 19:29:33"
286|"6"|"dailekh"|"2.2"|provincial|"0"|"[{""party"":""CPNUS"",""name_np"":""हिमिला यामी"",""name_en"":""Hisila Yami"",""vote"":4982},{""party"":""CPNUML"",""name_np"":""विश्वप्रकाश सुवेदी"",""name_en"":""Bishwa Prakash Subedi"",""vote"":9090},{""party"":""NC"",""name_np"":""राजेन्द्र लिङ्देन"",""name_en"":""Ranjendra Lingden"",""vote"":20990},{""party"":""O"",""name_np"":""रवि लामिछाने"",""name_en"":""Rabi Lamichhane"",""vote"":17821}]"|"{}"|"2022-09-14 19:29:33"|"2022-09-14 19:29:33"
287|"6"|"jajarkot"|"1.1"|provincial|"0"|"[{""party"":""CPNUML"",""name_np"":""गगन थापा"",""name_en"":""Gagan Thapa"",""vote"":27093},{""party"":""CPNMC"",""name_np"":""शेरबहादुर देउवा"",""name_en"":""Sher Bahadur Deuba"",""vote"":25106},{""party"":""CPNUS"",""name_np"":""राजेन्द्र लिङ्देन"",""name_en"":""Ranjendra Lingden"",""vote"":10835},{""party"":""NC"",""name_np"":""केपी ओली"",""name_en"":""KP Oli"",""vote"":8097}]"|"{}"|"2022-09-14 19:29:33"|"2022-09-14 19:29:33"
288|"6"|"jajarkot"|"1.2"|provincial|"0"|"[{""party"":""NC"",""name_np"":""राजेन्द्र लिङ्देन"",""name_en"":""Ranjendra Lingden"",""vote"":9671},{""party"":""CPNUS"",""name_np"":""रवि लामिछाने"",""name_en"":""Rabi Lamichhane"",""vote"":21607},{""party"":""O"",""name_np"":""शेरबहादुर देउवा"",""name_en"":""Sher Bahadur Deuba"",""vote"":29747},{""party"":""CPNMC"",""name_np"":""माधव कुमार नेपाल"",""name_en"":""Madhab Kumar Nepal"",""vote"":27641}]"|"{}"|"2022-09-14 19:29:33"|"2022-09-14 19:29:33"
289|"6"|"dolpa"|"1.1"|provincial|"0"|"[{""party"":""CPNMC"",""name_np"":""बाबुरल भट्टराई"",""name_en"":""Baburam Bhattara"",""vote"":27496},{""party"":""CPNUS"",""name_np"":""जलनाथ खनाल"",""name_en"":""Jhalanath Khanal"",""vote"":5930},{""party"":""CPNUML"",""name_np"":""योगेश भट्टराई"",""name_en"":""Yogesh Bhattarai"",""vote"":17059},{""party"":""NC"",""name_np"":""केपी ओली"",""name_en"":""KP Oli"",""vote"":14444}]"|"{}"|"2022-09-14 19:29:33"|"2022-09-14 19:29:33"
290|"6"|"dolpa"|"1.2"|provincial|"0"|"[{""party"":""NC"",""name_np"":""केपी ओली"",""name_en"":""KP Oli"",""vote"":4593},{""party"":""O"",""name_np"":""रवि लामिछाने"",""name_en"":""Rabi Lamichhane"",""vote"":17528},{""party"":""CPNUML"",""name_np"":""पुष्पकमल दाहाल"",""name_en"":""Pushpakamal Dahal"",""vote"":21748},{""party"":""CPNUS"",""name_np"":""जलनाथ खनाल"",""name_en"":""Jhalanath Khanal"",""vote"":23175}]"|"{}"|"2022-09-14 19:29:33"|"2022-09-14 19:29:33"
291|"6"|"humla"|"1.1"|provincial|"0"|"[{""party"":""NC"",""name_np"":""सागर ढकाल"",""name_en"":""Sagar Dhakal"",""vote"":19841},{""party"":""CPNMC"",""name_np"":""पुष्पकमल दाहाल"",""name_en"":""Pushpakamal Dahal"",""vote"":27903},{""party"":""CPNUS"",""name_np"":""रवि लामिछाने"",""name_en"":""Rabi Lamichhane"",""vote"":18600},{""party"":""O"",""name_np"":""माधव कुमार नेपाल"",""name_en"":""Madhab Kumar Nepal"",""vote"":5788}]"|"{}"|"2022-09-14 19:29:33"|"2022-09-14 19:29:33"
292|"6"|"humla"|"1.2"|provincial|"0"|"[{""party"":""NC"",""name_np"":""गगन थापा"",""name_en"":""Gagan Thapa"",""vote"":4011},{""party"":""CPNMC"",""name_np"":""जलनाथ खनाल"",""name_en"":""Jhalanath Khanal"",""vote"":19961},{""party"":""CPNUS"",""name_np"":""रवि लामिछाने"",""name_en"":""Rabi Lamichhane"",""vote"":17461},{""party"":""O"",""name_np"":""केपी ओली"",""name_en"":""KP Oli"",""vote"":12978}]"|"{}"|"2022-09-14 19:29:33"|"2022-09-14 19:29:33"
293|"6"|"kalikot"|"1.1"|provincial|"0"|"[{""party"":""O"",""name_np"":""योगेश भट्टराई"",""name_en"":""Yogesh Bhattarai"",""vote"":14857},{""party"":""CPNUML"",""name_np"":""सागर ढकाल"",""name_en"":""Sagar Dhakal"",""vote"":19157},{""party"":""NC"",""name_np"":""विश्वप्रकाश सुवेदी"",""name_en"":""Bishwa Prakash Subedi"",""vote"":19915},{""party"":""CPNMC"",""name_np"":""गगन थापा"",""name_en"":""Gagan Thapa"",""vote"":21987}]"|"{}"|"2022-09-14 19:29:33"|"2022-09-14 19:29:33"
